,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,diff_srv_rate,srv_diff_host_rate,dst_host_srv_count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,attack,level
125445,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,17,1.0,0.06,0.0,7,0.06,0.0,0.0,0.0,neptune,21
125446,0,udp,domain_u,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,227,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,18
125447,0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,6,1.0,0.05,0.0,6,0.05,0.0,0.0,0.0,neptune,20
125448,0,udp,domain_u,SF,46,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0.0,0.0,0.0,200,0.01,0.0,0.0,0.0,normal,20
125451,0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,6,1.0,0.06,0.0,18,0.07,0.0,0.0,0.0,neptune,18
125452,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,3,1.0,0.06,0.0,17,0.06,0.0,0.0,0.0,neptune,21
125453,0,tcp,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1.0,0.21,0.0,1,0.07,0.0,0.0,0.0,neptune,18
125454,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,11,0.0,0.07,0.0,11,0.07,0.0,0.0,1.0,neptune,19
125455,0,tcp,gopher,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2,0.0,0.07,0.0,2,0.07,0.0,0.0,1.0,neptune,20
125456,0,udp,private,SF,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.5,0.0,241,0.01,0.0,0.0,0.0,normal,18
125460,0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,3,1.0,0.07,0.0,3,0.08,0.0,0.0,0.0,neptune,20
125461,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,5,1.0,0.08,0.0,5,0.07,0.0,0.0,0.0,neptune,21
125463,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0.0,0.0,0.25,255,0.0,0.0,0.0,0.0,normal,21
125464,0,tcp,http,SF,249,796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.43,255,0.0,0.07,0.02,0.0,normal,21
125465,0,udp,domain_u,SF,45,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,149,0.0,0.0,0.01,255,0.0,0.0,0.0,0.0,normal,20
125466,0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,20,1.0,0.07,0.0,20,0.07,0.0,0.0,0.0,neptune,20
125467,0,tcp,kshell,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,19,1.0,0.08,0.0,19,0.06,0.0,0.0,0.0,neptune,20
125469,0,udp,domain_u,SF,44,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,0.0,0.0,0.0,254,0.01,0.0,0.0,0.0,normal,18
125470,0,tcp,netbios_ssn,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,4,1.0,0.07,0.0,4,0.08,0.0,0.0,0.0,neptune,19
125471,0,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0.56,0.79,0.0,0.0,normal,21
125472,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,4,1.0,0.06,0.0,5,0.08,0.0,0.0,0.0,neptune,21
125473,0,tcp,mtp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,12,0.0,0.06,0.0,12,0.07,0.0,0.0,1.0,neptune,20
125474,0,tcp,ftp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,1,1.0,0.06,0.0,1,0.06,0.0,0.0,0.0,neptune,19
125475,0,tcp,ldap,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,20,0.0,0.06,0.0,20,0.06,0.0,0.0,1.0,neptune,18
125476,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,1.0,0.0,1,0.99,0.98,0.0,1.0,portsweep,18
125477,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,15,1.0,0.07,0.0,15,0.06,0.0,0.0,0.0,neptune,20
125478,0,tcp,echo,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,14,1.0,0.05,0.0,2,0.05,0.0,0.0,0.0,neptune,18
125479,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,79,0.0,0.05,0.0,136,0.05,1.0,0.0,0.0,satan,18
125480,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,58,0.0,0.5,0.24,1.0,normal,21
125481,0,udp,domain_u,SF,43,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0.0,0.0,0.0,255,0.0,0.01,0.0,0.0,normal,18
125482,0,tcp,ssh,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,25,1.0,0.05,0.0,25,0.05,0.0,0.0,0.0,neptune,20
125483,0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,20,1.0,0.06,0.0,11,0.07,0.0,0.0,0.0,neptune,18
125484,21,tcp,ftp,SF,233,767,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0.0,0.75,0.0,14,0.1,0.02,0.0,0.0,normal,21
125485,0,tcp,http_443,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,10,0.0,0.08,0.0,10,0.06,0.0,0.0,1.0,neptune,18
125486,0,tcp,vmnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,7,0.0,0.07,0.0,7,0.07,0.0,0.0,1.0,neptune,18
125488,0,tcp,whois,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,20,1.0,0.05,0.0,20,0.05,0.0,0.0,0.0,neptune,20
125490,0,tcp,vmnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,18,0.0,0.06,0.0,18,0.06,0.0,0.0,1.0,neptune,20
125491,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,243,0.0,1.0,0.5,0.0,ipsweep,15
125493,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,6,1.0,0.07,0.0,6,0.09,0.0,0.0,0.0,neptune,21
125494,0,tcp,http,SF,219,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,255,0.0,0.0,0.02,0.0,normal,21
125495,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,13,1.0,0.05,0.0,9,0.06,0.0,0.0,0.0,neptune,21
125496,0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,25,1.0,0.04,0.0,25,0.05,0.0,0.0,0.0,neptune,18
125497,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,7,0.99,0.07,0.0,8,0.06,0.0,0.0,0.0,neptune,21
125499,0,udp,domain_u,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,14,0.04,0.14,0.0,0.0,normal,21
125500,0,udp,domain_u,SF,45,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,254,0.01,0.0,0.0,0.0,normal,21
125501,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,18,1.0,0.06,0.0,18,0.07,0.0,0.0,0.0,neptune,20
125503,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,8,1.0,0.06,0.0,20,0.07,0.0,0.0,0.0,neptune,19
125504,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,8,1.0,0.06,0.0,26,0.06,0.0,0.0,0.0,neptune,18
125505,0,udp,private,SF,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,143,0.01,0.86,0.0,0.0,nmap,12
125506,0,tcp,name,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,7,1.0,0.06,0.0,7,0.07,0.0,0.0,0.0,neptune,20
125507,0,tcp,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,5,1.0,0.07,0.0,6,0.07,0.0,0.0,0.0,neptune,19
125508,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,86,0.03,0.38,0.03,0.0,normal,20
125509,0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.0,0.0,137,0.03,0.01,0.01,0.0,normal,16
125511,0,tcp,auth,SF,10,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,10,0.14,0.01,0.2,0.0,normal,21
125513,0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,15,1.0,0.07,0.0,15,0.07,0.0,0.0,0.0,neptune,20
125515,0,tcp,ftp_data,SF,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,85,0.03,0.38,0.02,0.0,normal,21
125516,0,tcp,http,SF,221,714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,255,0.0,0.25,0.01,0.0,normal,21
125517,0,udp,domain_u,SF,43,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,155,0.0,0.0,0.01,254,0.01,0.0,0.0,0.0,normal,20
125519,0,tcp,http,SF,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0.04,0.0,0.0,255,0.0,0.0,0.01,0.0,normal,20
125520,0,udp,domain_u,SF,45,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0.0,0.0,0.0,203,0.01,0.0,0.0,0.0,normal,18
125521,0,udp,domain_u,SF,45,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,187,0.0,0.0,0.02,254,0.01,0.0,0.0,0.0,normal,18
125522,0,tcp,http,SF,196,980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,50,0.0,0.0,0.06,255,0.0,0.11,0.07,0.0,normal,21
125523,0,tcp,http,SF,219,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,255,0.0,0.01,0.0,0.0,normal,21
125524,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1,1.0,0.06,0.0,13,0.07,0.0,0.0,0.0,neptune,21
125525,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,184,0.0,0.0,0.01,255,0.0,0.01,0.0,0.0,normal,18
125526,0,tcp,http,SF,263,345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.5,255,0.0,0.33,0.04,0.0,normal,21
125527,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,22,0.0,0.11,0.09,0.45,normal,20
125528,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,1.0,0.12,0.0,10,0.09,0.0,0.0,0.0,neptune,21
125529,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,15,1.0,0.06,0.0,5,0.06,0.0,0.0,0.0,neptune,21
125530,0,tcp,http,SF,226,1066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,37,0.12,0.0,0.19,55,0.0,0.02,0.09,0.0,normal,21
125531,0,tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,23,1.0,0.05,0.0,23,0.05,0.0,0.0,0.0,neptune,18
125532,0,udp,other,SF,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,219,0.0,0.0,0.0,219,0.0,1.0,0.0,0.0,normal,17
125534,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,14,1.0,0.05,0.0,12,0.06,0.0,0.0,0.0,neptune,21
125537,0,tcp,ftp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,19,1.0,0.05,0.0,19,0.05,0.0,0.0,0.0,neptune,20
125538,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,9,1.0,0.07,0.0,11,0.07,0.0,0.0,0.0,neptune,21
125540,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,409,0.0,0.0,0.0,255,0.0,1.0,0.0,0.0,smurf,19
125541,0,tcp,http,SF,231,617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,35,0.0,0.0,0.09,255,0.0,0.0,0.0,0.0,normal,21
125543,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,152,0.0,0.05,0.05,0.97,normal,21
125544,0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2,1.0,0.06,0.0,2,0.06,0.0,0.0,0.0,neptune,20
125548,0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1,0.95,0.97,0.0,0.0,nmap,18
125550,0,tcp,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,3,1.0,0.06,0.0,4,0.07,0.0,0.0,0.0,neptune,20
125553,0,udp,other,SF,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,263,0.0,0.0,0.0,255,0.0,1.0,0.0,0.0,normal,17
125554,0,udp,domain_u,SF,44,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,18
125556,0,tcp,mtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1,1.0,0.07,0.0,1,0.07,0.0,0.0,0.0,neptune,19
125557,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,18,1.0,0.05,0.0,18,0.05,0.0,0.0,0.0,neptune,21
125558,0,tcp,nnsp,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0.66,0.66,0.0,1.0,portsweep,18
125561,0,tcp,http,SF,381,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,255,0.0,0.01,0.02,0.0,normal,21
125563,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,13,1.0,0.06,0.0,14,0.06,0.0,0.0,0.0,neptune,21
125564,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.0,0.0,0.33,249,0.01,0.01,0.0,0.0,normal,21
125566,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0.0,0.0,0.0,255,0.0,1.0,0.0,0.0,smurf,19
125569,0,tcp,http,SF,224,1261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,14,0.0,0.07,0.0,0.0,normal,21
125570,0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,20,1.0,0.06,0.0,20,0.08,0.0,0.0,0.0,neptune,20
125571,0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,12,1.0,0.06,0.0,12,0.07,0.0,0.0,0.0,neptune,21
125572,0,tcp,http,SF,168,124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,53,0.0,0.02,0.0,0.0,normal,21
125574,0,tcp,http,SF,321,866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,30,0.0,0.0,0.1,255,0.0,0.03,0.01,0.07,normal,21
125578,0,udp,domain_u,SF,46,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,144,0.0,0.0,0.01,254,0.01,0.0,0.0,0.0,normal,20
125579,0,udp,domain_u,SF,44,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,278,0.0,0.0,0.0,253,0.01,0.0,0.0,0.0,normal,18
125581,0,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,2,0.19,0.36,0.0,1.0,portsweep,15
125582,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,5,0.59,0.05,0.0,8,0.07,0.0,0.0,0.0,neptune,21
125584,0,udp,domain_u,SF,45,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,0.0,0.0,0.03,208,0.05,0.7,0.01,0.0,normal,21
125585,14,tcp,http,SF,222,238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.25,255,0.0,0.01,0.07,0.02,normal,20
125586,0,udp,domain_u,SF,45,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,111,0.0,0.0,0.02,233,0.01,0.0,0.0,0.0,normal,21
125587,0,tcp,http,SF,239,410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,21
125588,0,tcp,domain,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,1.0,0.06,0.0,7,0.07,0.0,0.0,0.0,neptune,19
125593,0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,19,1.0,0.07,0.0,19,0.07,0.0,0.0,0.0,neptune,18
125594,0,tcp,sunrpc,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,5,1.0,0.06,0.0,5,0.07,0.0,0.0,0.0,neptune,21
125596,0,tcp,whois,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,3,0.0,0.06,0.0,3,0.07,0.0,0.0,1.0,neptune,18
125597,0,tcp,login,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2,0.0,0.07,0.0,2,0.06,0.0,0.0,1.0,neptune,21
125598,0,tcp,http,SF,211,305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,255,0.0,0.02,0.03,0.0,normal,21
125600,0,udp,domain_u,SF,45,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,301,0.0,0.0,0.0,251,0.01,0.0,0.0,0.0,normal,18
125601,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,255,0.0,0.33,0.15,0.66,normal,21
125603,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0.0,0.24,0.0,27,0.67,0.43,0.0,0.0,satan,15
125604,0,udp,other,SF,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,0.0,0.0,0.0,119,0.0,1.0,0.0,0.0,normal,20
125605,0,tcp,nnsp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,13,0.0,0.06,0.0,13,0.06,0.0,0.0,1.0,neptune,20
125606,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,9,1.0,0.05,0.0,4,0.09,0.0,0.0,0.0,neptune,21
125607,0,udp,other,SF,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,2,0.8,0.98,0.0,0.0,normal,21
125608,0,tcp,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,20,0.0,0.07,0.0,20,0.07,0.0,0.0,1.0,neptune,19
125609,0,tcp,courier,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,11,0.0,0.06,0.0,11,0.08,0.0,0.0,1.0,neptune,20
125610,0,tcp,http,SF,346,987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,206,0.0,0.03,0.1,0.71,normal,21
125611,0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,20,1.0,0.05,0.0,20,0.05,0.0,0.0,0.0,neptune,20
125613,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,10,1.0,0.07,0.0,10,0.09,0.01,0.0,0.0,neptune,18
125614,0,tcp,http,SF,213,808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,255,0.0,0.17,0.04,0.0,normal,21
125615,0,tcp,http,SF,216,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,20,0.0,0.0,0.1,255,0.0,0.01,0.02,0.0,normal,21
125620,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,3,1.0,0.05,0.0,3,0.06,0.0,0.0,0.0,neptune,21
125622,0,udp,domain_u,SF,45,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,87,0.04,0.56,0.02,0.0,normal,21
125623,0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2,1.0,0.06,0.0,19,0.07,0.0,0.0,0.0,neptune,18
125624,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,1.0,0.15,0.0,54,0.03,0.01,0.0,0.0,neptune,18
125625,0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.0,1.0,0.0,1,0.69,0.46,0.0,0.0,nmap,17
125626,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0.0,0.11,0.0,1,0.02,0.0,0.0,0.0,satan,19
125627,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,5,1.0,0.06,0.0,2,0.09,0.0,0.0,0.0,neptune,20
125630,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2,1.0,0.07,0.0,8,0.07,0.0,0.0,0.0,neptune,21
125632,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,19,0.0,0.06,0.0,19,0.08,0.0,0.0,1.0,neptune,21
125633,0,udp,domain_u,SF,44,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0.0,0.0,0.0,254,0.01,0.0,0.0,0.0,normal,20
125635,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,16,1.0,0.07,0.0,16,0.05,0.0,0.0,0.0,neptune,21
125636,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,253,0.0,0.01,0.05,0.59,normal,21
125637,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,1.0,0.08,0.0,12,0.07,0.0,0.0,0.0,neptune,21
125638,0,tcp,http,SF,274,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.17,255,0.0,0.09,0.02,0.0,normal,21
125639,0,tcp,rje,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,13,1.0,0.07,0.0,13,0.09,0.0,0.0,0.0,neptune,21
125641,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,9,1.0,0.07,0.0,9,0.19,0.06,0.0,0.0,neptune,18
125642,0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,18,1.0,0.07,0.0,18,0.07,0.0,0.0,0.0,neptune,18
125643,0,tcp,http,SF,203,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,26,0.0,0.0,0.08,255,0.0,0.0,0.0,0.0,normal,21
125644,0,tcp,auth,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,13,0.0,0.07,0.0,13,0.07,0.0,0.0,1.0,neptune,19
125645,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,14,0.0,0.06,0.0,14,0.05,0.0,0.0,1.0,neptune,21
125646,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,25,1.0,0.04,0.0,25,0.05,0.0,0.0,0.0,neptune,20
125648,0,tcp,http,SF,227,632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,62,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,21
125649,0,tcp,http,SF,287,671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,35,0.0,0.0,0.09,255,0.0,0.0,0.0,0.0,normal,21
125651,0,tcp,bgp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,20,0.0,0.06,0.0,20,0.07,0.0,0.0,1.0,neptune,18
125652,0,udp,domain_u,SF,44,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,0.0,0.0,0.0,235,0.01,0.0,0.0,0.0,normal,18
125653,0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,19,1.0,0.05,0.0,19,0.05,0.0,0.0,0.0,neptune,20
125654,0,udp,domain_u,SF,44,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,0.0,0.0,0.0,252,0.01,0.01,0.0,0.0,normal,20
125655,0,udp,domain_u,SF,43,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,normal,18
